date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2022-12-01,55,0,71,21,62,0,83,79,64,94,74,42,49,53,47,55,72,44,67,44,49,44,57,78,56,66,29,75,69,51,42,70,34,45,41,27,0,34,39,50,12,36,57,37
2023-01-01,56,0,71,14,64,67,100,86,80,88,75,45,49,39,55,61,75,51,76,57,60,53,33,84,63,86,40,85,63,64,33,82,34,57,60,33,0,23,39,53,12,46,78,43
2023-02-01,55,0,72,19,60,68,66,90,74,74,80,44,54,40,69,65,72,50,76,50,48,69,30,88,62,87,35,85,47,60,0,55,34,55,42,0,0,27,48,56,12,45,72,43
2023-03-01,51,0,64,17,58,0,83,86,69,72,77,44,46,42,59,65,65,50,77,56,42,53,27,83,65,84,37,81,56,57,38,73,43,51,39,30,0,25,44,69,14,44,74,44
2023-04-01,53,38,67,16,46,0,74,74,68,66,73,44,44,40,53,62,66,46,69,58,38,53,29,91,61,80,33,77,47,52,0,67,40,50,36,0,0,27,47,58,10,43,60,41
2023-05-01,54,0,61,22,48,78,58,75,71,61,75,45,51,39,51,72,71,47,68,65,53,54,26,88,67,80,31,80,36,56,0,78,31,58,38,35,0,37,43,70,11,44,67,42
2023-06-01,53,42,58,26,44,70,65,76,71,64,75,54,47,40,60,91,68,52,70,72,52,70,24,83,67,79,38,83,47,57,0,74,39,50,26,38,0,40,56,100,8,39,61,46
2023-07-01,56,0,61,24,39,42,80,75,71,64,72,48,47,37,55,73,68,52,72,75,43,62,20,91,74,82,34,81,39,58,0,73,50,68,31,0,0,39,62,86,6,39,55,42
2023-08-01,55,0,61,17,43,77,77,76,67,65,76,50,37,43,49,48,66,49,72,73,34,55,24,97,80,86,36,78,31,61,0,72,39,54,42,40,0,44,51,72,11,47,64,41
2023-09-01,54,30,64,22,44,0,58,79,72,63,79,45,54,44,60,70,66,47,72,66,38,60,27,90,69,83,38,81,35,59,34,78,31,51,27,83,0,47,51,76,10,64,67,51
2023-10-01,52,0,69,14,43,64,61,77,70,65,84,46,53,43,64,71,63,51,75,57,49,54,26,85,70,80,36,82,41,55,0,71,34,58,45,56,0,38,57,69,9,50,64,46
2023-11-01,54,0,96,11,46,37,61,74,72,59,76,40,54,50,60,76,67,49,76,50,50,65,27,76,68,76,40,83,55,54,0,78,40,48,34,39,0,35,41,81,12,62,69,55
2023-12-01,57,36,77,18,40,76,0,73,66,66,61,40,46,56,42,56,65,44,70,54,52,58,27,81,69,68,33,76,49,56,0,65,32,60,36,0,0,41,45,81,9,62,58,78
2024-01-01,55,0,76,11,48,60,43,89,75,79,91,41,63,40,100,73,70,56,76,61,45,58,40,74,63,90,44,86,62,62,55,86,49,69,49,41,0,30,50,74,9,84,67,83
2024-02-01,58,0,72,21,45,66,89,80,79,83,100,34,59,42,79,83,73,57,77,64,62,66,26,78,59,85,42,87,64,100,45,86,43,63,52,36,0,23,46,81,11,96,70,62
2024-03-01,54,0,73,20,40,54,0,87,76,68,92,33,49,46,64,75,70,55,77,70,54,65,26,82,56,88,34,82,59,59,35,92,46,56,40,57,0,27,46,73,10,64,63,72
2024-04-01,57,0,72,17,44,87,0,79,80,69,89,33,51,43,64,91,72,59,79,73,46,70,28,75,65,98,45,89,43,60,52,87,39,71,39,0,0,36,50,76,11,79,72,79
2024-05-01,56,38,63,24,37,70,48,74,78,75,85,36,59,42,66,76,67,53,74,73,50,54,26,79,57,86,40,85,59,64,0,74,59,69,41,33,0,33,43,74,9,67,60,76
2024-06-01,62,0,60,27,32,53,38,72,74,91,90,34,60,41,65,79,68,54,75,73,49,62,48,74,59,94,41,84,45,64,38,81,48,59,39,0,0,45,46,63,7,56,57,67
2024-07-01,65,0,61,15,31,62,41,78,81,91,92,37,69,42,60,77,68,57,77,90,60,77,40,76,67,89,40,85,54,68,32,79,59,71,35,0,0,51,61,60,6,44,57,82
2024-08-01,61,0,64,13,29,69,0,71,77,85,77,40,56,47,63,75,70,54,75,89,50,67,24,83,66,90,50,86,41,72,37,77,46,74,41,38,0,42,53,64,7,47,60,89
2024-09-01,61,0,69,26,33,70,0,72,83,68,80,35,53,45,64,84,72,58,77,85,75,77,26,81,69,91,56,86,73,62,0,78,88,90,46,63,0,38,46,76,10,66,70,89
2024-10-01,72,0,75,28,35,60,0,75,87,69,95,33,58,47,67,67,73,55,75,71,58,72,31,79,62,85,56,87,54,57,35,77,68,64,34,0,0,42,52,65,11,81,72,89
2024-11-01,90,0,100,28,44,54,50,78,84,76,87,38,69,62,62,78,77,58,87,62,55,73,27,74,70,86,54,89,51,63,100,96,88,75,44,0,0,35,42,75,15,77,80,76
2024-12-01,67,0,76,19,35,0,47,82,85,83,75,38,60,69,45,70,69,56,71,65,57,72,27,73,55,78,51,84,33,59,37,78,45,67,47,0,87,38,58,79,14,73,68,66
2025-01-01,66,0,65,25,43,83,39,81,96,73,82,37,84,47,65,89,79,69,82,77,68,84,28,68,61,96,65,88,53,68,40,85,85,100,50,62,0,27,40,76,13,90,82,90
2025-02-01,59,0,64,18,42,67,0,81,92,74,85,38,72,45,79,80,76,60,75,76,67,100,29,70,77,91,84,93,76,61,61,92,57,77,46,0,0,30,48,75,14,100,83,88
2025-03-01,59,0,70,17,38,100,0,76,89,100,82,39,76,46,66,100,76,57,81,82,70,84,27,68,65,83,96,92,55,59,81,77,100,81,55,35,0,27,33,76,12,66,76,85
2025-04-01,59,36,64,22,29,92,66,76,92,89,82,37,67,53,69,79,77,58,87,91,79,90,29,74,74,86,99,97,53,55,0,89,82,100,58,0,0,34,43,68,13,66,71,86
2025-05-01,57,0,65,23,23,73,64,73,99,77,84,38,77,44,58,64,70,55,76,85,72,79,30,71,58,91,100,95,49,50,0,73,74,71,49,39,0,38,43,60,8,60,67,76
2025-06-01,62,0,61,25,24,97,44,80,98,95,77,42,87,47,65,90,72,58,77,100,74,80,26,70,65,85,95,96,65,62,64,91,82,96,60,64,0,37,54,65,7,62,67,90
2025-07-01,62,0,62,18,23,54,50,85,92,78,97,40,55,46,58,80,82,58,80,86,60,75,25,76,61,85,60,89,48,59,0,68,45,53,64,45,0,42,49,68,5,40,63,71
2025-08-01,64,100,61,39,23,62,70,71,100,82,86,42,54,48,57,96,76,61,82,88,40,66,27,85,55,81,58,89,49,87,0,100,55,71,100,45,0,100,100,74,6,47,65,77
2025-09-01,60,0,62,15,24,66,60,86,87,70,84,35,56,46,57,78,75,56,86,68,35,56,26,74,59,84,38,86,47,44,0,51,47,54,46,61,0,44,40,78,9,54,68,67
2025-10-01,56,0,70,100,28,93,56,79,98,71,84,38,88,57,64,80,75,77,88,63,48,72,27,77,59,78,52,89,47,72,0,73,55,77,97,84,0,59,65,76,9,68,75,79
