date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2023-02-01,91,0,34,69,75,0,0,54,79,60,34,47,47,52,50,41,79,69,95,62,66,60,49,93,52,67,55,87,55,100,0,0,51,76,51,0,0,49,57,56,0,25,78,34
2023-03-01,88,0,34,73,82,47,41,76,81,56,40,44,51,53,57,54,86,57,95,66,77,44,41,89,54,66,57,89,47,47,0,0,51,86,76,67,0,42,51,70,0,36,86,38
2023-04-01,87,0,33,62,70,65,42,55,74,60,30,41,38,54,58,47,77,60,90,76,76,33,44,86,52,61,47,85,32,63,0,0,45,74,56,0,0,53,69,53,0,34,73,32
2023-05-01,82,95,31,78,66,42,0,58,79,56,50,42,57,53,46,61,76,58,90,75,63,29,42,76,47,69,52,84,45,35,0,0,42,71,53,47,0,52,40,63,62,24,75,34
2023-06-01,83,0,29,60,60,54,0,44,74,51,28,52,27,52,54,76,70,62,84,78,67,25,34,94,53,61,55,80,35,33,0,0,46,70,45,0,0,53,56,59,0,16,48,31
2023-07-01,91,0,33,38,53,54,0,39,68,58,29,52,31,53,59,43,75,61,83,80,65,28,37,96,56,71,52,79,23,25,0,47,47,69,44,0,0,53,57,50,0,9,38,30
2023-08-01,80,0,29,40,53,50,0,46,77,57,24,55,22,57,59,63,75,56,84,81,58,28,38,100,57,75,65,82,31,26,0,50,48,68,40,0,0,54,80,55,49,10,46,30
2023-09-01,78,0,28,64,56,53,0,56,76,50,34,45,34,63,51,49,73,60,92,63,70,30,41,82,48,73,73,85,49,29,0,0,48,82,38,0,0,53,48,62,0,15,64,33
2023-10-01,85,0,34,83,59,57,0,54,79,52,32,48,53,67,40,44,77,86,89,61,78,33,46,81,50,76,59,90,59,43,0,0,52,68,40,0,0,49,42,63,0,17,73,38
2023-11-01,83,0,48,72,69,44,0,60,81,53,33,49,72,92,44,47,71,63,90,54,80,41,47,86,81,77,48,93,34,54,39,78,53,75,67,0,0,37,55,67,0,28,88,41
2023-12-01,87,0,41,80,57,0,47,66,67,54,35,41,51,94,33,45,68,68,80,48,85,47,50,87,100,62,33,77,50,29,0,0,37,68,44,0,0,40,68,46,0,19,65,68
2024-01-01,90,0,34,57,70,52,0,50,82,62,30,42,54,51,47,66,76,98,91,74,60,77,41,79,53,78,53,87,55,39,0,59,60,79,29,0,0,47,49,57,0,31,63,89
2024-02-01,86,0,33,70,73,52,0,55,82,60,30,32,20,56,69,58,83,68,94,66,76,55,38,83,60,89,50,90,47,26,0,77,52,89,50,0,0,44,47,55,0,38,68,49
2024-03-01,84,0,29,72,70,0,0,59,78,62,41,34,43,57,48,66,80,61,92,64,85,29,38,83,57,86,47,87,47,24,0,0,46,86,36,0,0,51,70,52,0,30,71,84
2024-04-01,75,0,31,70,73,65,0,63,86,61,45,32,60,56,74,57,78,61,93,68,81,31,43,80,51,83,53,86,44,24,0,0,49,100,31,65,0,49,51,53,0,42,78,94
2024-05-01,77,0,28,0,61,52,0,50,77,59,40,32,45,56,63,64,76,63,87,75,85,26,38,80,51,81,50,85,22,19,49,0,50,75,26,0,0,63,75,49,0,33,65,85
2024-06-01,88,0,29,40,57,0,0,46,69,62,41,33,29,56,54,72,71,69,82,80,55,24,44,84,55,87,50,80,53,21,0,68,58,73,34,0,0,58,83,45,0,17,45,74
2024-07-01,95,0,30,30,47,0,0,44,73,64,37,37,22,58,88,62,73,59,82,88,69,29,50,86,51,84,54,77,40,20,0,0,62,89,35,0,0,80,71,44,0,12,42,78
2024-08-01,86,0,30,42,54,52,0,44,73,59,23,36,22,65,65,53,75,60,82,81,63,24,28,96,56,85,61,78,51,20,0,0,52,66,24,0,0,84,60,45,0,16,47,83
2024-09-01,79,0,27,70,55,83,0,52,82,54,27,30,37,66,68,63,82,70,96,74,74,30,34,84,52,84,71,86,51,23,0,0,53,85,38,0,0,68,48,52,0,21,65,99
2024-10-01,89,0,34,42,60,51,0,57,85,58,53,33,73,67,100,64,85,86,93,60,74,36,43,78,51,88,56,89,65,46,0,0,47,82,33,0,0,45,57,56,0,27,81,96
2024-11-01,90,0,46,78,67,0,0,58,85,56,49,33,61,100,57,62,77,67,94,57,79,36,38,73,51,94,42,87,37,30,85,55,50,67,39,0,0,43,52,55,0,41,90,90
2024-12-01,88,0,36,50,59,68,0,58,74,54,23,30,57,99,42,40,73,72,84,52,79,41,45,81,57,78,30,80,39,24,0,58,35,58,32,0,0,50,43,47,0,23,70,62
2025-01-01,93,0,26,67,61,0,0,48,87,52,27,35,50,53,56,60,83,100,100,72,66,63,36,69,50,92,50,83,61,27,0,58,67,82,28,62,0,53,65,55,0,31,75,98
2025-02-01,91,0,29,45,67,0,0,56,87,58,40,31,44,56,70,89,77,69,97,74,76,42,38,78,54,100,52,89,57,26,0,0,64,93,39,0,0,32,47,59,0,35,85,100
2025-03-01,86,0,32,54,61,70,0,55,80,60,46,31,66,64,51,82,86,62,99,75,74,27,37,75,56,96,47,89,73,16,92,64,57,78,45,0,0,48,56,54,0,40,93,91
2025-04-01,81,0,32,61,61,0,0,55,80,64,36,31,47,75,69,93,83,66,97,79,70,23,39,78,55,92,45,92,53,18,0,60,55,85,41,0,0,48,47,52,0,32,81,84
2025-05-01,83,0,28,56,52,0,0,47,80,58,22,31,48,57,94,90,82,66,90,90,64,19,40,73,54,89,48,88,38,17,0,0,57,79,26,0,0,72,59,57,0,24,63,86
2025-06-01,90,0,31,0,57,100,0,43,74,55,29,38,43,61,61,85,82,71,88,100,77,21,32,84,55,88,55,84,56,17,0,0,59,84,28,0,0,67,77,61,0,16,54,83
2025-07-01,97,0,30,42,45,58,52,42,74,50,34,34,30,60,74,71,85,67,83,92,68,19,32,84,53,81,49,79,47,18,0,0,51,82,31,0,0,73,75,52,0,14,44,81
2025-08-01,95,0,31,0,56,57,0,41,73,58,31,32,19,61,66,100,88,67,85,92,72,17,32,86,60,89,61,80,30,19,0,0,49,71,34,0,0,61,37,49,0,11,48,76
2025-09-01,86,0,27,72,48,0,0,50,85,54,23,30,51,59,77,77,85,68,93,75,69,22,34,80,52,91,62,87,40,19,0,0,57,80,41,59,0,42,100,60,0,17,69,95
2025-10-01,97,0,34,50,62,0,0,64,84,62,51,31,57,72,74,90,86,88,95,66,74,26,37,78,62,96,59,90,48,21,0,59,57,83,40,0,0,51,63,57,0,29,81,90
