date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2023-04-01,80,0,73,0,54,0,68,72,87,51,39,37,24,64,71,58,66,61,84,76,53,83,29,70,53,68,66,88,0,83,0,72,0,66,62,0,0,47,42,63,6,33,57,80
2023-05-01,84,57,72,0,58,0,0,72,82,50,43,39,28,60,57,62,66,63,93,77,50,70,24,70,47,82,69,88,57,81,0,47,22,75,28,58,0,52,50,73,8,38,65,89
2023-06-01,85,0,66,0,57,0,0,74,78,44,51,45,23,54,58,61,60,64,91,84,59,60,22,66,67,79,59,84,35,75,0,88,20,81,70,0,0,52,46,80,6,33,63,83
2023-07-01,79,0,66,0,43,0,0,66,73,56,27,44,9,56,60,43,56,64,83,86,30,64,16,74,64,78,63,87,33,85,0,58,10,88,43,0,0,59,53,63,3,19,30,75
2023-08-01,77,0,65,0,43,0,92,60,75,66,31,42,0,60,53,51,55,65,86,86,48,67,22,79,56,80,57,85,36,92,0,85,14,81,59,0,0,52,58,70,3,19,34,72
2023-09-01,74,0,63,0,59,0,0,75,83,57,52,37,26,61,57,65,59,67,84,65,48,68,25,63,60,87,67,87,0,86,0,94,11,58,53,0,0,49,47,67,5,34,53,90
2023-10-01,77,0,73,51,60,0,78,83,86,53,41,46,27,63,66,67,61,75,84,60,53,91,26,68,64,86,79,86,51,81,0,59,17,75,61,0,0,41,41,78,5,31,58,87
2023-11-01,80,0,90,0,55,0,78,75,90,42,42,37,20,69,63,60,61,74,88,51,53,72,26,62,60,84,69,94,44,83,0,74,0,84,55,0,0,37,45,71,6,37,63,89
2023-12-01,81,0,84,0,56,0,0,67,77,47,41,31,17,84,53,64,58,68,75,52,47,48,21,61,46,61,63,83,0,75,0,45,0,61,56,0,0,28,60,63,6,27,42,76
2024-01-01,84,0,84,38,55,0,0,71,92,57,48,34,15,57,63,51,64,84,89,70,46,75,26,59,53,80,72,87,44,88,0,91,20,77,62,45,0,29,57,64,7,36,48,86
2024-02-01,83,0,84,0,64,0,0,82,95,50,44,34,22,64,85,83,75,88,95,66,59,81,25,62,50,94,84,90,56,99,0,75,22,83,65,50,0,34,52,90,6,38,42,75
2024-03-01,80,0,82,45,65,0,0,84,91,45,57,33,28,69,66,81,67,73,90,72,62,93,24,61,43,100,74,90,42,88,98,97,21,90,58,0,0,40,46,72,5,43,61,89
2024-04-01,77,0,83,0,55,0,0,73,90,47,61,33,25,67,56,66,67,78,86,82,57,80,24,60,50,88,73,91,56,73,73,67,11,87,70,0,0,45,74,72,5,40,49,93
2024-05-01,83,54,74,40,53,0,0,73,85,53,47,33,22,63,58,56,67,70,78,84,65,53,21,62,49,78,63,87,0,84,0,68,13,70,68,0,0,54,48,69,5,42,43,87
2024-06-01,87,0,70,56,50,0,0,63,88,58,54,31,20,59,74,59,61,74,83,86,46,63,48,61,40,81,77,89,62,86,100,91,14,91,76,0,0,51,48,69,4,34,48,82
2024-07-01,98,0,66,47,44,0,0,52,74,58,48,35,15,60,58,54,53,70,83,100,26,67,37,64,50,79,64,90,0,82,0,81,20,94,43,0,0,49,56,60,2,20,38,78
2024-08-01,86,0,64,0,46,0,0,72,82,67,31,38,13,65,63,51,56,68,82,100,33,41,19,73,53,81,57,87,69,87,0,0,21,71,58,0,0,48,56,68,3,21,37,82
2024-09-01,84,0,70,46,52,0,77,74,96,55,48,33,23,79,69,75,67,75,83,80,45,55,23,62,38,87,86,94,64,70,0,95,13,96,60,0,0,43,62,72,6,38,57,96
2024-10-01,90,54,70,44,60,0,0,76,100,51,56,35,23,68,62,57,69,73,92,59,67,81,30,64,49,84,88,89,0,85,98,80,17,89,58,0,0,36,47,76,6,45,68,94
2024-11-01,100,0,100,43,69,0,0,68,89,43,46,38,24,79,87,67,69,72,89,54,48,65,25,58,57,88,81,89,49,89,0,38,20,74,63,0,0,36,50,90,6,42,64,89
2024-12-01,86,0,76,69,53,0,0,68,88,43,39,32,24,96,47,57,65,66,81,55,36,65,23,56,44,73,64,84,0,61,0,65,15,66,50,0,0,37,55,97,7,28,51,80
2025-01-01,89,0,69,0,62,0,0,70,97,48,30,34,20,64,52,75,70,87,96,73,39,77,22,57,40,83,100,93,45,84,0,68,20,82,70,0,0,27,34,78,8,37,66,100
2025-02-01,84,0,72,54,59,0,0,76,96,48,58,35,26,66,63,72,68,84,100,68,57,66,25,61,81,86,71,91,0,87,0,54,22,78,61,0,0,25,54,84,7,40,67,97
2025-03-01,77,0,72,0,55,0,0,65,83,55,57,34,20,65,86,74,66,75,97,74,51,98,24,56,36,81,87,87,35,76,0,45,11,86,66,0,0,33,35,75,7,45,79,89
2025-04-01,80,0,71,0,52,0,0,63,87,51,45,34,14,78,58,71,66,77,87,79,50,81,23,59,32,77,83,88,65,71,0,81,17,89,100,0,0,44,71,84,7,33,65,89
2025-05-01,85,0,65,0,44,0,0,57,88,44,42,31,18,62,55,59,67,70,85,82,45,55,24,58,29,73,67,90,68,70,0,39,19,55,52,54,0,37,54,72,4,31,73,80
2025-06-01,82,0,68,0,49,0,0,83,94,48,42,40,18,64,98,77,65,77,87,88,32,49,20,57,24,72,61,96,53,84,0,66,15,100,53,0,0,52,37,87,5,33,57,84
2025-07-01,91,0,65,0,42,0,86,60,84,51,34,32,17,63,68,52,62,69,88,99,32,69,17,65,31,68,70,92,0,69,0,72,16,70,64,0,0,42,66,94,2,23,34,83
2025-08-01,99,100,66,45,49,0,87,56,94,65,46,34,16,69,58,52,62,77,100,97,25,65,22,66,26,75,87,87,39,100,0,67,18,97,98,0,0,82,100,93,3,22,40,81
2025-09-01,86,0,67,0,42,0,0,81,91,52,47,32,22,68,66,95,70,72,92,74,46,68,22,56,25,76,68,94,0,66,0,59,12,54,51,0,0,39,62,91,5,29,62,95
2025-10-01,84,0,77,100,53,58,0,85,100,59,37,39,28,77,71,94,67,100,100,61,53,62,22,58,23,78,75,92,57,85,0,57,22,74,93,0,0,49,58,100,6,42,70,89
