date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2023-04-01,77,13,40,55,54,62,19,84,74,52,28,48,80,64,64,51,81,65,73,68,70,60,67,87,55,67,45,75,59,71,77,24,63,68,57,82,13,37,9,57,60,32,76,37
2023-05-01,78,18,39,43,47,56,22,67,73,50,27,47,74,64,70,45,86,62,73,71,65,62,62,90,49,68,47,77,61,71,65,25,62,63,50,70,0,40,10,46,62,27,69,35
2023-06-01,77,21,39,29,43,44,25,49,75,50,24,50,48,66,66,43,84,63,61,80,62,73,43,94,47,70,47,78,58,69,24,25,58,62,37,35,11,46,11,43,34,13,42,34
2023-07-01,78,28,37,26,46,44,23,50,68,51,22,44,40,69,69,38,81,61,62,83,75,70,41,98,46,77,46,71,55,70,19,26,59,65,36,26,0,45,10,42,20,11,37,32
2023-08-01,73,17,34,27,44,39,21,51,68,50,29,50,50,62,70,40,80,59,71,69,73,70,50,85,42,73,53,72,66,74,20,24,60,67,36,33,19,42,9,38,23,13,55,33
2023-09-01,74,11,36,41,55,52,21,62,74,54,37,44,72,62,68,41,77,67,71,64,72,64,77,80,45,71,49,74,67,74,48,22,64,65,61,61,12,45,8,38,36,25,80,33
2023-10-01,73,7,36,55,51,60,20,77,78,55,39,52,77,61,72,47,74,63,83,58,78,71,80,84,52,70,45,75,71,75,58,25,66,69,67,86,19,39,9,44,47,28,77,34
2023-11-01,83,6,46,50,50,59,18,79,77,48,34,42,69,67,62,48,75,58,73,56,68,76,87,79,49,66,100,77,60,69,62,23,61,63,62,83,0,40,9,51,46,25,74,38
2023-12-01,82,5,43,40,49,49,21,65,68,51,27,43,59,67,59,45,71,66,69,50,67,61,71,85,51,65,72,74,55,67,55,24,55,59,48,66,13,40,10,43,43,18,60,68
2024-01-01,84,5,38,39,47,51,19,62,77,57,30,45,71,57,69,55,71,81,72,56,72,51,75,77,48,74,58,80,67,81,57,32,70,66,51,67,0,31,13,38,67,27,65,80
2024-02-01,85,5,37,56,57,72,17,82,79,57,35,38,94,61,76,60,71,68,75,58,87,51,83,81,57,85,53,83,70,74,75,26,72,79,71,93,0,28,9,39,89,37,81,51
2024-03-01,83,7,37,55,53,67,17,79,78,50,32,40,83,63,80,81,72,70,70,65,84,47,72,81,50,84,48,74,65,74,76,26,67,75,61,88,14,33,10,43,77,33,75,81
2024-04-01,76,11,34,66,59,72,17,93,77,48,37,39,100,62,69,66,75,79,77,68,77,49,73,79,50,72,51,75,72,75,100,27,71,78,67,100,21,32,9,56,91,42,78,88
2024-05-01,76,18,33,49,54,60,17,65,74,53,28,38,75,64,70,58,75,67,69,73,71,46,69,82,46,72,49,74,62,72,74,25,68,67,47,73,19,36,10,42,65,30,65,81
2024-06-01,82,24,33,34,46,44,15,50,74,56,24,36,46,67,71,47,78,68,66,77,71,50,53,85,40,72,48,74,63,73,33,27,64,60,36,41,0,39,10,35,30,14,41,74
2024-07-01,87,21,31,30,46,41,13,49,75,56,35,43,43,65,66,46,76,60,62,73,69,48,46,82,41,74,49,75,59,70,28,28,64,62,35,34,0,39,9,32,26,13,39,77
2024-08-01,78,14,31,32,50,42,15,47,77,53,24,40,52,67,72,43,76,60,68,68,73,48,53,82,46,77,54,76,67,71,36,24,67,65,36,38,0,39,10,34,34,16,64,87
2024-09-01,79,10,29,50,55,61,16,61,78,49,41,41,79,62,74,43,73,61,79,56,71,49,78,74,54,72,54,75,74,72,69,25,70,65,64,75,0,38,9,37,54,32,87,81
2024-10-01,78,7,30,57,51,65,15,70,78,49,65,39,79,59,77,51,75,63,77,56,76,49,86,75,50,65,49,72,76,70,73,21,72,64,64,88,0,36,11,40,55,32,85,80
2024-11-01,90,6,38,53,57,61,14,71,74,48,34,43,70,68,65,53,69,57,72,50,68,48,76,71,52,68,44,72,66,74,85,25,68,63,58,81,0,37,11,44,55,31,81,76
2024-12-01,84,5,37,44,46,53,17,59,74,49,27,37,62,69,64,59,70,59,74,50,70,51,69,77,47,65,40,78,65,66,61,20,59,64,45,67,0,37,11,40,47,23,62,70
2025-01-01,84,6,34,43,45,54,19,58,81,50,29,42,70,57,78,68,71,72,77,58,77,50,75,69,55,78,56,75,73,76,55,24,80,72,49,64,0,28,12,39,56,26,72,90
2025-02-01,88,6,32,56,54,66,16,81,82,54,32,42,90,62,80,71,72,64,78,60,92,48,76,76,66,89,58,78,81,72,89,22,80,80,74,90,0,29,11,42,76,38,100,92
2025-03-01,83,9,32,57,50,69,18,74,81,58,33,41,86,70,82,100,75,65,83,64,87,47,73,75,67,83,57,75,71,72,85,25,69,81,71,94,0,33,11,40,88,37,93,85
2025-04-01,80,13,30,64,49,71,19,79,80,54,30,40,99,90,88,73,74,74,89,68,83,49,78,73,73,77,59,78,74,71,100,26,68,80,84,98,16,32,12,47,100,42,93,85
2025-05-01,86,17,35,47,46,59,23,61,82,48,27,36,78,67,85,58,76,61,72,70,75,45,63,78,63,77,57,78,71,66,69,28,61,68,50,75,15,34,13,39,68,30,75,88
2025-06-01,84,37,37,41,37,49,23,52,80,51,26,47,70,76,89,57,78,64,80,79,83,53,49,83,66,80,59,79,78,72,40,37,61,72,57,42,13,41,19,37,65,26,55,89
2025-07-01,100,100,43,83,59,100,100,56,93,50,32,48,71,83,100,61,82,78,99,90,90,63,55,94,76,100,68,87,84,100,33,100,75,100,100,60,100,74,100,100,44,53,67,100
2025-08-01,88,43,37,67,51,60,52,52,86,48,38,40,68,76,99,55,78,64,100,76,87,59,58,87,55,88,67,81,83,84,34,40,62,79,77,54,45,51,42,55,34,28,66,84
2025-09-01,84,14,33,65,51,62,32,71,84,49,46,41,89,68,95,56,75,62,93,64,100,65,86,74,58,83,63,79,94,80,64,29,66,79,79,75,28,37,16,41,39,34,88,84
2025-10-01,83,12,34,100,53,66,25,77,90,57,51,39,93,70,97,62,79,71,87,61,86,61,83,72,56,80,59,81,100,79,66,25,79,74,81,88,50,37,14,48,51,35,86,82
